Country,Year,TemperatureChange
France,2019,1.968
France,2020,2.494
France,2021,1.284
France,2022,2.877
France,2023,2.591
French Polynesia,1961,0.209
French Polynesia,1962,-0.05
French Polynesia,1963,0.028
French Polynesia,1964,-0.157
French Polynesia,1965,-0.069
French Polynesia,1966,0.091
French Polynesia,1967,-0.257
French Polynesia,1968,-0.515
French Polynesia,1969,0.335
French Polynesia,1970,0.203
French Polynesia,1971,-0.324
French Polynesia,1972,0.131
French Polynesia,1973,0.323
French Polynesia,1974,-0.349
French Polynesia,1975,-0.255
French Polynesia,1976,-0.256
French Polynesia,1977,0.23
French Polynesia,1978,-0.095
French Polynesia,1979,0.093
French Polynesia,1980,0.208
French Polynesia,1981,0.116
French Polynesia,1982,0.308
French Polynesia,1983,0.172
French Polynesia,1984,0.382
French Polynesia,1985,0.123
French Polynesia,1986,0.244
French Polynesia,1987,0.458
French Polynesia,1988,0.396
French Polynesia,1989,0.215
French Polynesia,1990,0.387
French Polynesia,1991,0.409
French Polynesia,1992,0.447
French Polynesia,1993,0.256
French Polynesia,1994,0.64
French Polynesia,1995,0.637
French Polynesia,1996,0.21
French Polynesia,1997,0.365
French Polynesia,1998,0.684
French Polynesia,1999,0.5
French Polynesia,2000,0.372
French Polynesia,2001,0.531
French Polynesia,2002,0.829
French Polynesia,2003,0.741
French Polynesia,2004,0.567
French Polynesia,2005,0.706
French Polynesia,2006,0.877
French Polynesia,2007,0.884
French Polynesia,2008,0.383
French Polynesia,2009,0.843
French Polynesia,2010,0.83
French Polynesia,2011,0.3
French Polynesia,2012,0.804
French Polynesia,2013,0.624
French Polynesia,2014,0.67
French Polynesia,2015,0.731
French Polynesia,2016,1.174
French Polynesia,2017,0.927
French Polynesia,2018,0.655
French Polynesia,2019,0.881
French Polynesia,2020,0.845
French Polynesia,2021,0.782
French Polynesia,2022,0.35
French Polynesia,2023,1.001
French Southern and Antarctic Lands,1961,NaN
French Southern and Antarctic Lands,1962,NaN
French Southern and Antarctic Lands,1963,NaN
French Southern and Antarctic Lands,1964,NaN
French Southern and Antarctic Lands,1965,NaN
French Southern and Antarctic Lands,1966,NaN
French Southern and Antarctic Lands,1967,NaN
French Southern and Antarctic Lands,1968,NaN
French Southern and Antarctic Lands,1969,NaN
French Southern and Antarctic Lands,1970,NaN
French Southern and Antarctic Lands,1971,NaN
French Southern and Antarctic Lands,1972,NaN
French Southern and Antarctic Lands,1973,NaN
French Southern and Antarctic Lands,1974,NaN
French Southern and Antarctic Lands,1975,NaN
French Southern and Antarctic Lands,1976,NaN
French Southern and Antarctic Lands,1977,NaN
French Southern and Antarctic Lands,1978,NaN
French Southern and Antarctic Lands,1979,NaN
French Southern and Antarctic Lands,1980,NaN
French Southern and Antarctic Lands,1981,NaN
French Southern and Antarctic Lands,1982,NaN
French Southern and Antarctic Lands,1983,NaN
French Southern and Antarctic Lands,1984,NaN
French Southern and Antarctic Lands,1985,NaN
French Southern and Antarctic Lands,1986,NaN
French Southern and Antarctic Lands,1987,NaN
French Southern and Antarctic Lands,1988,NaN
French Southern and Antarctic Lands,1989,NaN
French Southern and Antarctic Lands,1990,NaN
French Southern and Antarctic Lands,1991,NaN
French Southern and Antarctic Lands,1992,NaN
French Southern and Antarctic Lands,1993,NaN
French Southern and Antarctic Lands,1994,NaN
French Southern and Antarctic Lands,1995,NaN
French Southern and Antarctic Lands,1996,NaN
French Southern and Antarctic Lands,1997,NaN
French Southern and Antarctic Lands,1998,NaN
French Southern and Antarctic Lands,1999,NaN
French Southern and Antarctic Lands,2000,NaN
French Southern and Antarctic Lands,2001,NaN
French Southern and Antarctic Lands,2002,NaN
French Southern and Antarctic Lands,2003,NaN
French Southern and Antarctic Lands,2004,NaN
French Southern and Antarctic Lands,2005,NaN
French Southern and Antarctic Lands,2006,NaN
French Southern and Antarctic Lands,2007,NaN
French Southern and Antarctic Lands,2008,NaN
French Southern and Antarctic Lands,2009,NaN
French Southern and Antarctic Lands,2010,NaN
French Southern and Antarctic Lands,2011,NaN
French Southern and Antarctic Lands,2012,NaN
French Southern and Antarctic Lands,2013,NaN
French Southern and Antarctic Lands,2014,NaN
French Southern and Antarctic Lands,2015,NaN
French Southern and Antarctic Lands,2016,NaN
French Southern and Antarctic Lands,2017,NaN
French Southern and Antarctic Lands,2018,NaN
French Southern and Antarctic Lands,2019,NaN
French Southern and Antarctic Lands,2020,NaN
French Southern and Antarctic Lands,2021,NaN
French Southern and Antarctic Lands,2022,NaN
French Southern and Antarctic Lands,2023,NaN
French Southern and Antarctic Lands,1961,NaN
French Southern and Antarctic Lands,1962,NaN
French Southern and Antarctic Lands,1963,NaN
French Southern and Antarctic Lands,1964,NaN
French Southern and Antarctic Lands,1965,NaN
French Southern and Antarctic Lands,1966,NaN
French Southern and Antarctic Lands,1967,NaN
French Southern and Antarctic Lands,1968,NaN
French Southern and Antarctic Lands,1969,NaN
French Southern and Antarctic Lands,1970,NaN
French Southern and Antarctic Lands,1971,NaN
French Southern and Antarctic Lands,1972,NaN
French Southern and Antarctic Lands,1973,NaN
French Southern and Antarctic Lands,1974,NaN
French Southern and Antarctic Lands,1975,NaN
French Southern and Antarctic Lands,1976,NaN
French Southern and Antarctic Lands,1977,NaN
French Southern and Antarctic Lands,1978,NaN
French Southern and Antarctic Lands,1979,NaN
French Southern and Antarctic Lands,1980,NaN
French Southern and Antarctic Lands,1981,NaN
French Southern and Antarctic Lands,1982,NaN
French Southern and Antarctic Lands,1983,NaN
French Southern and Antarctic Lands,1984,NaN
French Southern and Antarctic Lands,1985,NaN
French Southern and Antarctic Lands,1986,NaN
French Southern and Antarctic Lands,1987,NaN
French Southern and Antarctic Lands,1988,NaN
French Southern and Antarctic Lands,1989,NaN
French Southern and Antarctic Lands,1990,NaN
French Southern and Antarctic Lands,1991,NaN
French Southern and Antarctic Lands,1992,NaN
French Southern and Antarctic Lands,1993,NaN
French Southern and Antarctic Lands,1994,NaN
French Southern and Antarctic Lands,1995,NaN
French Southern and Antarctic Lands,1996,NaN
French Southern and Antarctic Lands,1997,NaN
French Southern and Antarctic Lands,1998,NaN
French Southern and Antarctic Lands,1999,NaN
French Southern and Antarctic Lands,2000,NaN
French Southern and Antarctic Lands,2001,NaN
French Southern and Antarctic Lands,2002,NaN
French Southern and Antarctic Lands,2003,NaN
French Southern and Antarctic Lands,2004,NaN
French Southern and Antarctic Lands,2005,NaN
French Southern and Antarctic Lands,2006,NaN
French Southern and Antarctic Lands,2007,NaN
French Southern and Antarctic Lands,2008,NaN
French Southern and Antarctic Lands,2009,NaN
French Southern and Antarctic Lands,2010,NaN
French Southern and Antarctic Lands,2011,NaN
French Southern and Antarctic Lands,2012,NaN
French Southern and Antarctic Lands,2013,NaN
French Southern and Antarctic Lands,2014,NaN
French Southern and Antarctic Lands,2015,NaN
French Southern and Antarctic Lands,2016,NaN
French Southern and Antarctic Lands,2017,NaN
French Southern and Antarctic Lands,2018,NaN
French Southern and Antarctic Lands,2019,NaN
French Southern and Antarctic Lands,2020,NaN
French Southern and Antarctic Lands,2021,NaN
French Southern and Antarctic Lands,2022,NaN
French Southern and Antarctic Lands,2023,NaN
Gabon,1961,-0.135
Gabon,1962,-0.029
Gabon,1963,0.266
Gabon,1964,-0.126
Gabon,1965,-0.141
Gabon,1966,0.158
Gabon,1967,-0.108
Gabon,1968,-0.117
Gabon,1969,0.129
Gabon,1970,0.162
Gabon,1971,-0.06
Gabon,1972,-0.077
Gabon,1973,0.46
Gabon,1974,-0.087
Gabon,1975,-0.141
Gabon,1976,-0.344
Gabon,1977,0.171
Gabon,1978,0.054
Gabon,1979,0.372
Gabon,1980,0.276
Gabon,1981,-0.205
Gabon,1982,-0.39
Gabon,1983,0.129
Gabon,1984,0.163
Gabon,1985,-0.239
Gabon,1986,-0.134
Gabon,1987,0.258
Gabon,1988,0.242
Gabon,1989,-0.084
Gabon,1990,0.144
Gabon,1991,0.106
Gabon,1992,-0.207
Gabon,1993,0.138
Gabon,1994,0.198
Gabon,1995,0.6
Gabon,1996,0.116
Gabon,1997,0.384
Gabon,1998,1.116
Gabon,1999,0.563
Gabon,2000,0.299
Gabon,2001,0.25
Gabon,2002,0.621
Gabon,2003,0.84
Gabon,2004,0.818
Gabon,2005,0.718
Gabon,2006,0.786
Gabon,2007,0.912
Gabon,2008,0.789
Gabon,2009,0.802
Gabon,2010,1.078
Gabon,2011,0.649
Gabon,2012,0.631
Gabon,2013,0.788
Gabon,2014,0.88
Gabon,2015,0.996
Gabon,2016,1.478
Gabon,2017,1.307
Gabon,2018,1.099
Gabon,2019,1.43
Gabon,2020,1.269
Gabon,2021,0.942
Gabon,2022,0.853
Gabon,2023,1.238
Gambia,1961,-0.139
Gambia,1962,-0.044
Gambia,1963,0.148
Gambia,1964,-0.164
Gambia,1965,-0.428
Gambia,1966,-0.05
Gambia,1967,-0.347
Gambia,1968,-0.526
Gambia,1969,0.824
Gambia,1970,0.399
Gambia,1971,-0.048
Gambia,1972,0.319
Gambia,1973,0.692
Gambia,1974,-0.201
Gambia,1975,-0.154
Gambia,1976,-0.065
Gambia,1977,0.484
Gambia,1978,0.342
Gambia,1979,0.533
Gambia,1980,0.744
Gambia,1981,0.57
Gambia,1982,0.296
Gambia,1983,1.099
Gambia,1984,0.564
Gambia,1985,0.3
Gambia,1986,0.579
Gambia,1987,0.99
Gambia,1988,0.769
Gambia,1989,0.536
Gambia,1990,1.071
Gambia,1991,0.73
Gambia,1992,0.772
Gambia,1993,0.948
Gambia,1994,0.742
Gambia,1995,0.821
Gambia,1996,1.144
Gambia,1997,1.36
Gambia,1998,1.601
Gambia,1999,0.807
Gambia,2000,0.995
Gambia,2001,1.338
Gambia,2002,1.453
Gambia,2003,1.159
Gambia,2004,1.278
Gambia,2005,1.599
Gambia,2006,1.297
Gambia,2007,1.189
Gambia,2008,1.45
Gambia,2009,0.776
Gambia,2010,1.424
Gambia,2011,1.145
Gambia,2012,0.982
Gambia,2013,1.084
Gambia,2014,1.268
Gambia,2015,1.292
Gambia,2016,1.739
Gambia,2017,1.875
Gambia,2018,1.169
Gambia,2019,1.489
Gambia,2020,1.916
Gambia,2021,1.825
Gambia,2022,1.475
Gambia,2023,1.81
Georgia,1961,NaN
Georgia,1962,NaN
Georgia,1963,NaN
Georgia,1964,NaN
Georgia,1965,NaN
Georgia,1966,NaN
Georgia,1967,NaN
Georgia,1968,NaN
Georgia,1969,NaN
Georgia,1970,NaN
Georgia,1971,NaN
Georgia,1972,NaN
Georgia,1973,NaN
Georgia,1974,NaN
Georgia,1975,NaN
Georgia,1976,NaN
Georgia,1977,NaN
Georgia,1978,NaN
Georgia,1979,NaN
Georgia,1980,NaN
Georgia,1981,NaN
Georgia,1982,NaN
Georgia,1983,NaN
Georgia,1984,NaN
Georgia,1985,NaN
Georgia,1986,NaN
Georgia,1987,NaN
Georgia,1988,NaN
Georgia,1989,NaN
Georgia,1990,NaN
Georgia,1991,NaN
Georgia,1992,-1.184
Georgia,1993,-1.238
Georgia,1994,0.418
Georgia,1995,0.717
Georgia,1996,0.158
Georgia,1997,0.309
Georgia,1998,1.248
Georgia,1999,1.223
Georgia,2000,0.956
Georgia,2001,1.281
Georgia,2002,1.048
Georgia,2003,-0.261
Georgia,2004,0.863
Georgia,2005,0.544
Georgia,2006,1.234
Georgia,2007,0.888
Georgia,2008,0.664
Georgia,2009,0.661
Georgia,2010,2.463
Georgia,2011,0.424
Georgia,2012,1.25
Georgia,2013,1.363
Georgia,2014,1.257
Georgia,2015,1.762
Georgia,2016,1.359
Georgia,2017,0.826
Georgia,2018,2.514
Georgia,2019,1.775
Georgia,2020,2.031
Georgia,2021,1.757
Georgia,2022,1.632
Georgia,2023,2.107
Germany,1961,0.988
Germany,1962,-0.751
Germany,1963,-1.085
Germany,1964,-0.329
Germany,1965,-0.813
Germany,1966,0.408
Germany,1967,0.872
Germany,1968,0.207
Germany,1969,-0.109
Germany,1970,-0.832
Germany,1971,0.033
Germany,1972,-0.016
Germany,1973,0.188
Germany,1974,0.317
Germany,1975,1.1
Germany,1976,0.471
Germany,1977,0.284
Germany,1978,-0.173
Germany,1979,-0.639
Germany,1980,-0.185
Germany,1981,0.297
Germany,1982,0.442
Germany,1983,1.073
Germany,1984,-0.108
Germany,1985,-0.797
Germany,1986,-0.004
Germany,1987,-0.559
Germany,1988,0.895
Germany,1989,1.493
Germany,1990,1.573
Germany,1991,0.288
Germany,1992,1.23
Germany,1993,0.314
Germany,1994,1.627
Germany,1995,1.309
Germany,1996,-0.697
Germany,1997,0.561
Germany,1998,1.155
Germany,1999,1.368
Germany,2000,1.765
Germany,2001,1.293
Germany,2002,1.492
Germany,2003,1.261
Germany,2004,1.004
Germany,2005,1.031
Germany,2006,1.263
Germany,2007,2.098
Germany,2008,1.55
Germany,2009,1.287
Germany,2010,0.2
Germany,2011,1.126
Germany,2012,1.354
Germany,2013,0.588
Germany,2014,2.518
Germany,2015,1.67
Germany,2016,1.982
Germany,2017,1.645
Germany,2018,2.385
Germany,2019,2.322
Germany,2020,2.506
Germany,2021,1.315
Germany,2022,2.587
Germany,2023,2.442
Ghana,1961,-0.114
Ghana,1962,-0.178
Ghana,1963,0.107
Ghana,1964,-0.195
Ghana,1965,-0.126
Ghana,1966,0.083
Ghana,1967,-0.177
Ghana,1968,-0.085
Ghana,1969,0.354
Ghana,1970,0.358
Ghana,1971,-0.112
Ghana,1972,0.078
Ghana,1973,0.606
Ghana,1974,0.043
Ghana,1975,-0.194
Ghana,1976,-0.32
Ghana,1977,0.326
Ghana,1978,0.094
Ghana,1979,0.593
Ghana,1980,0.484
Ghana,1981,0.221
Ghana,1982,0.218
Ghana,1983,0.731
Ghana,1984,0.721
Ghana,1985,0.401
Ghana,1986,0.351
Ghana,1987,1.045
Ghana,1988,0.729
Ghana,1989,0.343
Ghana,1990,0.623
Ghana,1991,0.485
Ghana,1992,0.217
Ghana,1993,0.556
Ghana,1994,0.634
Ghana,1995,0.785
Ghana,1996,0.741
Ghana,1997,0.583
Ghana,1998,1.242
Ghana,1999,0.636
Ghana,2000,0.502
Ghana,2001,0.637
Ghana,2002,0.937
Ghana,2003,1.127
Ghana,2004,0.865
Ghana,2005,1.103
Ghana,2006,1.122
Ghana,2007,1.072
Ghana,2008,0.831
Ghana,2009,1.009
Ghana,2010,1.39
Ghana,2011,0.991
Ghana,2012,0.73
Ghana,2013,0.989
Ghana,2014,0.993
Ghana,2015,1.221
Ghana,2016,1.378
Ghana,2017,1.474
Ghana,2018,1.235
Ghana,2019,1.395
Ghana,2020,1.397
Ghana,2021,1.64
Ghana,2022,1.144
Ghana,2023,1.515
Gibraltar,1961,0.598
Gibraltar,1962,0.548
Gibraltar,1963,0.047
Gibraltar,1964,0.501
Gibraltar,1965,-0.058
Gibraltar,1966,0.248
Gibraltar,1967,-0.116
Gibraltar,1968,-0.003
Gibraltar,1969,-0.348
Gibraltar,1970,-0.088
Gibraltar,1971,-0.849
Gibraltar,1972,-0.917
Gibraltar,1973,-0.188
Gibraltar,1974,-0.431
Gibraltar,1975,-0.198
Gibraltar,1976,-0.481
Gibraltar,1977,-0.16
Gibraltar,1978,0.186
Gibraltar,1979,0.369
Gibraltar,1980,0.286
Gibraltar,1981,0.337
Gibraltar,1982,0.456
Gibraltar,1983,0.364
Gibraltar,1984,-0.175
Gibraltar,1985,0.569
Gibraltar,1986,0.201
Gibraltar,1987,0.473
Gibraltar,1988,0.766
Gibraltar,1989,0.916
Gibraltar,1990,1.217
Gibraltar,1991,0.135
Gibraltar,1992,0.19
Gibraltar,1993,-0.096
Gibraltar,1994,0.76
Gibraltar,1995,1.321
Gibraltar,1996,0.74
Gibraltar,1997,1.455
Gibraltar,1998,1.095
Gibraltar,1999,0.681
Gibraltar,2000,0.799
Gibraltar,2001,1.231
Gibraltar,2002,0.803
Gibraltar,2003,1.353
Gibraltar,2004,0.997
Gibraltar,2005,0.818
Gibraltar,2006,1.395
Gibraltar,2007,0.794
Gibraltar,2008,0.96
Gibraltar,2009,1.24
Gibraltar,2010,1.312
Gibraltar,2011,1.656
Gibraltar,2012,0.959
Gibraltar,2013,0.887
Gibraltar,2014,1.462
Gibraltar,2015,1.409
Gibraltar,2016,1.768
Gibraltar,2017,2.064
Gibraltar,2018,0.784
Gibraltar,2019,1.342
Gibraltar,2020,1.957
Gibraltar,2021,1.507
Gibraltar,2022,2.244
Gibraltar,2023,2.604
Greece,1961,0.47
Greece,1962,0.603
Greece,1963,0.288
Greece,1964,-0.32
Greece,1965,-0.339
Greece,1966,0.776
Greece,1967,-0.206
Greece,1968,0.181
Greece,1969,-0.089
Greece,1970,0.263
Greece,1971,-0.225
Greece,1972,-0.185
Greece,1973,-0.353
Greece,1974,-0.184
Greece,1975,-0.246
Greece,1976,-0.912
Greece,1977,0.335
Greece,1978,-0.551
Greece,1979,0.183
Greece,1980,-0.377
Greece,1981,-0.186
Greece,1982,-0.231
Greece,1983,-0.481
Greece,1984,-0.112
Greece,1985,-0.05
Greece,1986,0.324
Greece,1987,-0.377
Greece,1988,0.148
Greece,1989,-0.19
Greece,1990,0.373
Greece,1991,-0.192
Greece,1992,-0.52
Greece,1993,-0.313
Greece,1994,1.083
Greece,1995,-0.022
Greece,1996,-0.142
Greece,1997,-0.172
Greece,1998,0.659
Greece,1999,0.832
Greece,2000,0.704
Greece,2001,1.348
Greece,2002,0.486
Greece,2003,0.435
Greece,2004,0.386
Greece,2005,0.243
Greece,2006,0.286
Greece,2007,1.096
Greece,2008,0.881
Greece,2009,0.761
Greece,2010,1.574
Greece,2011,0.387
Greece,2012,1.22
Greece,2013,1.309
Greece,2014,1.037
Greece,2015,0.87
Greece,2016,1.545
Greece,2017,0.604
Greece,2018,1.851
Greece,2019,1.309
Greece,2020,1.238
Greece,2021,1.587
Greece,2022,1.012
Greece,2023,1.841
Greenland,1961,-0.398
Greenland,1962,0.925
Greenland,1963,0.483
Greenland,1964,0.305
Greenland,1965,0.869
Greenland,1966,-0.168
Greenland,1967,-0.417
Greenland,1968,-0.276
Greenland,1969,-0.08
Greenland,1970,-0.284
Greenland,1971,-0.838
Greenland,1972,-1.083
Greenland,1973,-0.892
Greenland,1974,0.418
Greenland,1975,-1.092
Greenland,1976,-0.35
Greenland,1977,1.002
Greenland,1978,-0.677
Greenland,1979,0.665
Greenland,1980,1.062
Greenland,1981,-0.287
Greenland,1982,-0.616
Greenland,1983,-2.421
Greenland,1984,-1.923
Greenland,1985,0.974
Greenland,1986,0.513
Greenland,1987,-0.178
Greenland,1988,0.563
Greenland,1989,-1.676
Greenland,1990,-0.457
Greenland,1991,-0.319
Greenland,1992,-1.356
Greenland,1993,-1.521
Greenland,1994,-0.575
Greenland,1995,-0.431
Greenland,1996,0.618
Greenland,1997,0.418
Greenland,1998,1.242
Greenland,1999,0.411
Greenland,2000,0.9
Greenland,2001,0.852
Greenland,2002,1.071
Greenland,2003,2.363
Greenland,2004,1.473
Greenland,2005,1.9
Greenland,2006,1.678
Greenland,2007,1.41
Greenland,2008,0.866
Greenland,2009,0.829
Greenland,2010,3.231
Greenland,2011,1.622
Greenland,2012,1.548
Greenland,2013,1.413
Greenland,2014,1.653
Greenland,2015,0.129
Greenland,2016,2.363
Greenland,2017,1.159
Greenland,2018,0.916
Greenland,2019,2.125
Greenland,2020,1.102
Greenland,2021,2.176
Greenland,2022,1.423
Greenland,2023,1.192
Grenada,1961,0.504
Grenada,1962,-0.298
Grenada,1963,0.361
Grenada,1964,-0.248
Grenada,1965,-0.28
Grenada,1966,-0.003
Grenada,1967,-0.25
Grenada,1968,-0.295
Grenada,1969,0.326
Grenada,1970,0.196
Grenada,1971,-0.519
Grenada,1972,-0.33
Grenada,1973,-0.058
Grenada,1974,-0.564
Grenada,1975,-0.55
Grenada,1976,-0.188
Grenada,1977,-0.109
Grenada,1978,-0.017
Grenada,1979,0.172
Grenada,1980,0.312
Grenada,1981,0.204
Grenada,1982,-0.18
Grenada,1983,0.187
Grenada,1984,-0.165
Grenada,1985,-0.753
Grenada,1986,-0.43
Grenada,1987,0.336
Grenada,1988,0.39
Grenada,1989,-0.241
Grenada,1990,0.159
Grenada,1991,0.321
Grenada,1992,0.31
Grenada,1993,0.371
Grenada,1994,0.331
Grenada,1995,0.611
Grenada,1996,0.334
Grenada,1997,0.488
Grenada,1998,1.164
Grenada,1999,0.554
Grenada,2000,0.522
Grenada,2001,0.666
Grenada,2002,0.502
Grenada,2003,0.862
Grenada,2004,0.328
Grenada,2005,1.153
Grenada,2006,0.636
Grenada,2007,0.564
Grenada,2008,0.417
Grenada,2009,0.356
Grenada,2010,1.149
Grenada,2011,0.62
Grenada,2012,0.472
Grenada,2013,0.824
Grenada,2014,0.664
Grenada,2015,0.817
Grenada,2016,0.77
Grenada,2017,1.173
Grenada,2018,0.566
Grenada,2019,1.085
Grenada,2020,1.285
Grenada,2021,0.838
Grenada,2022,0.595
Grenada,2023,1.156
Guadeloupe,1961,0.061
Guadeloupe,1962,-0.058
Guadeloupe,1963,0.211
Guadeloupe,1964,0.053
Guadeloupe,1965,-0.38
Guadeloupe,1966,0.141
Guadeloupe,1967,-0.136
Guadeloupe,1968,-0.254
Guadeloupe,1969,0.309
Guadeloupe,1970,0.209
Guadeloupe,1971,-0.186
Guadeloupe,1972,-0.074
Guadeloupe,1973,0.308
Guadeloupe,1974,-0.229
Guadeloupe,1975,-0.255
Guadeloupe,1976,-0.285
Guadeloupe,1977,0.288
Guadeloupe,1978,0.361
Guadeloupe,1979,0.32
Guadeloupe,1980,0.724
Guadeloupe,1981,0.748
Guadeloupe,1982,0.409
Guadeloupe,1983,0.701
Guadeloupe,1984,0.11
Guadeloupe,1985,0.111
Guadeloupe,1986,0.187
Guadeloupe,1987,0.804
Guadeloupe,1988,0.561
Guadeloupe,1989,0.029
Guadeloupe,1990,0.476
Guadeloupe,1991,0.574
Guadeloupe,1992,0.512
Guadeloupe,1993,0.635
Guadeloupe,1994,0.607
Guadeloupe,1995,0.775
Guadeloupe,1996,0.519
Guadeloupe,1997,0.732
Guadeloupe,1998,1.246
Guadeloupe,1999,0.658
Guadeloupe,2000,0.498
Guadeloupe,2001,NaN
Guadeloupe,2002,0.698
Guadeloupe,2003,0.976
Guadeloupe,2004,0.608
Guadeloupe,2005,1.005
Guadeloupe,2006,0.749
Guadeloupe,2007,0.887
Guadeloupe,2008,0.3
Guadeloupe,2009,0.521
Guadeloupe,2010,1.295
Guadeloupe,2011,0.581
Guadeloupe,2012,0.685
Guadeloupe,2013,0.702
Guadeloupe,2014,0.709
Guadeloupe,2015,1.003
Guadeloupe,2016,1.173
Guadeloupe,2017,0.925
Guadeloupe,2018,0.787
Guadeloupe,2019,0.879
Guadeloupe,2020,1.179
Guadeloupe,2021,0.878
Guadeloupe,2022,0.787
Guadeloupe,2023,1.116
Guatemala,1961,-0.073
Guatemala,1962,-0.163
Guatemala,1963,-0.136
Guatemala,1964,-0.081
Guatemala,1965,-0.104
Guatemala,1966,-0.103
Guatemala,1967,-0.406
Guatemala,1968,-0.366
Guatemala,1969,0.388
Guatemala,1970,-0.105
Guatemala,1971,-0.111
Guatemala,1972,0.477
Guatemala,1973,0.512
Guatemala,1974,-0.224
Guatemala,1975,0.213
Guatemala,1976,-0.324
Guatemala,1977,0.308
Guatemala,1978,0.24
Guatemala,1979,0.464
Guatemala,1980,0.57
Guatemala,1981,0.109
Guatemala,1982,0.561
Guatemala,1983,0.729
Guatemala,1984,0.172
Guatemala,1985,0.228
Guatemala,1986,0.17
Guatemala,1987,0.418
Guatemala,1988,0.54
Guatemala,1989,0.231
Guatemala,1990,0.394
Guatemala,1991,0.688
Guatemala,1992,0.521
Guatemala,1993,0.433
